"SEXO";"EDAD";"ESTC";"NIVELEST";"SIT_LAB";"TIP_JOR";"ACTIV";"OCUPACION1";"OCUPACION2";"ING_HOG";"TIP_H";"TOT_MH";"TOTAL10_15";"TOT_MEN16";"TOT_MAY74";"TOT_16_64_T";"TOT_16_64_NT";"TOT_16_24_E";"INTEFOR1";"INTEFOR2";"SERV14_1";"SERV14_2";"SERV14_3";"SERV14_4";"SERV14_5";"SERV14_6";"SERV15_1";"SERV15_2";"SERV15_3";"SERV15_4";"SERV15_5";"SERV15_6";"SERV16_1";"SERV16_2";"SERV16_3";"SERV16_4";"SERV17_1";"SERV17_2";"SERV17_3";"ALMINT";"SERV18_1";"SERV18_2";"SERV18_3";"COMPRAS";"ULT_COM";"PROD1";"PROD2";"PROD3";"PROD4";"PROD5";"PROD6";"PROD7";"PROD8";"PROD9";"PROD10";"PROD11";"PROD12";"PROD13";"PROD14";"PROD15";"PROD16";"VENDPRIV";"VENDEDOR1";"VENDEDOR2";"VENDEDOR3";"VENDEDOR4";"NCOMPRAS";"VCOMPRAS";"NCOMPRAS_cont";"VCOMPRAS_cont"
1;31;1;2;1;1;10;1;6;2;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;6;6;1;1;1;1;6;6;6;1;1;6;1;6;2;2;6;2;1;6;6;6;2;6;2;2;6;6;1;6;6;6;1;2;1;77
1;41;5;2;1;1;2;1;6;6;1;1;0;0;0;1;0;0;1;1;1;6;1;1;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;1;8;2;NA
6;92;3;1;6;NA;NA;NA;NA;1;5;2;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;67;5;7;6;NA;NA;NA;NA;5;1;1;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;1;1;6;6;6;1;1;1;1;6;1;6;6;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;1;1;1;6;6;6;6;1;6;6;6;2;3;5;172
6;64;2;1;3;1;4;6;6;6;4;3;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;6;6;6;6;1;1;1;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;1;1;6;6;6;6;6;1;6;6;1;2;2;4;72
6;49;5;7;1;1;9;6;6;3;2;2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;1;6;1;6;6;6;1;1;1;6;6;1;1;1;1;1;6;6;1;6;6;1;6;6;1;6;1;1;6;6;6;1;1;1;1;6;1;1;2;1
1;63;2;3;6;NA;NA;NA;NA;6;5;2;0;0;0;0;2;0;1;1;6;1;1;1;1;1;1;1;1;1;6;6;1;1;6;6;6;6;1;6;6;6;6;1;1;6;1;6;6;6;6;1;6;1;6;6;6;6;6;6;1;6;1;1;6;6;1;1;1;34
6;38;2;6;1;2;9;6;6;2;4;4;0;2;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;6;1;1;1;1;1;2;1;6;6;6;1;1;2;6;2;1;1;6;6;1;1;1;1;1;1;4;4;19;450
6;28;1;2;0;NA;NA;NA;NA;2;2;3;0;0;0;1;2;0;1;6;6;1;6;1;6;6;6;6;6;1;6;6;6;6;6;6;6;1;6;6;6;6;6;1;2;6;6;6;6;6;6;6;6;6;6;6;2;6;6;2;6;6;NA;NA;NA;NA;NA;NA;NA;NA
6;64;2;1;3;1;3;6;6;2;5;2;0;0;0;1;0;0;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;1;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;60;5;2;6;NA;NA;NA;NA;2;1;1;0;0;0;0;1;0;1;1;1;6;1;1;1;6;6;6;6;1;6;6;1;1;1;1;6;1;6;1;1;1;1;1;1;2;2;6;2;2;6;6;6;2;6;6;6;6;6;2;6;2;NA;NA;NA;NA;1;2;2;86
6;49;2;2;1;2;4;1;6;2;4;3;0;0;0;1;2;1;1;1;1;1;6;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;67;2;5;6;NA;NA;NA;NA;6;1;1;0;0;0;0;0;0;1;1;1;1;1;1;6;1;1;6;6;6;6;6;6;6;6;6;6;1;6;1;6;6;6;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;21;1;2;0;NA;NA;NA;NA;6;4;4;0;0;0;2;2;0;1;1;1;1;1;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;1;6;6;6;6;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;36;5;2;4;NA;NA;NA;NA;1;2;4;0;3;0;0;1;0;1;1;1;1;1;1;1;1;1;6;6;1;1;6;1;1;6;6;6;1;1;1;6;1;1;1;1;1;6;6;1;6;6;6;6;6;6;1;1;6;1;6;6;6;1;6;6;6;2;4;5;419
1;65;2;6;6;NA;NA;NA;NA;6;3;2;0;0;0;1;0;0;1;6;1;1;6;1;1;1;6;6;1;6;6;6;6;6;6;6;6;1;6;6;6;6;6;1;1;2;6;6;6;6;6;6;2;1;6;6;6;2;6;6;1;6;1;1;1;1;2;2;3;86
1;63;1;6;1;1;9;6;6;3;1;1;0;0;0;1;0;0;1;1;1;1;6;1;1;1;1;6;6;6;6;6;1;6;6;6;6;1;6;6;6;6;6;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;4;3;12;267
6;61;5;2;2;1;9;6;6;2;1;1;0;0;0;1;0;0;1;1;1;1;6;1;1;1;1;1;1;1;6;6;6;1;6;6;6;1;6;1;6;6;6;1;2;2;6;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA
6;72;1;8;6;NA;NA;NA;NA;3;1;1;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;1;6;1;1;6;1;1;6;1;6;1;1;1;6;1;1;1;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;2;3;5;153
1;75;2;1;6;NA;NA;NA;NA;1;3;2;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;72;5;3;6;NA;NA;NA;NA;1;1;1;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;6;1;1;6;6;1;1;6;6;6;1;6;1;6;6;6;1;2;6;6;6;6;6;6;6;6;6;6;6;2;2;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA
1;87;3;1;6;NA;NA;NA;NA;2;1;1;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;74;2;0;9;NA;NA;NA;NA;1;3;2;0;0;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;58;2;8;6;NA;NA;NA;NA;4;4;3;0;0;0;1;2;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;6;1;6;6;1;1;6;6;6;6;6;1;1;6;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;1;1;6;1;6;2;3;4;145
6;52;2;2;4;NA;NA;NA;NA;2;4;4;1;1;0;1;2;1;1;1;1;1;1;1;1;1;1;6;1;1;6;6;1;1;6;6;6;1;1;6;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;1;1;2;10
6;29;1;1;4;NA;NA;NA;NA;1;1;1;0;0;0;0;1;0;1;1;1;1;1;6;6;6;1;6;6;1;1;6;1;1;6;6;6;6;6;6;6;6;6;1;1;1;6;1;6;6;6;6;6;6;6;6;6;2;6;6;6;6;1;6;6;6;1;8;1;NA
6;53;5;3;1;1;2;6;6;2;2;3;0;0;0;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;1;1;1;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;22;1;3;0;NA;NA;NA;NA;6;5;5;0;0;0;2;3;2;1;1;1;1;1;1;1;1;1;6;6;1;6;6;1;1;1;6;6;6;1;1;6;6;6;1;1;6;6;6;6;6;6;1;6;6;6;6;6;6;6;6;2;6;1;6;6;6;1;2;1;94
6;50;1;2;1;1;4;6;6;2;1;1;0;0;0;1;0;0;9;1;1;1;6;1;1;1;6;6;1;1;6;6;1;1;6;1;6;1;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;69;2;1;6;NA;NA;NA;NA;2;2;2;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;59;2;5;1;1;2;6;6;2;5;3;0;0;1;1;1;0;1;1;1;1;1;1;1;6;1;6;6;6;6;6;1;1;6;6;6;1;6;6;1;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;17;1;2;5;NA;NA;NA;NA;3;4;4;0;0;0;2;2;2;1;1;1;1;1;1;6;6;1;1;1;1;6;6;6;1;6;6;6;6;1;6;6;1;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;67;4;7;7;NA;NA;NA;NA;4;1;1;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;1;1;1;6;6;1;1;6;6;6;1;6;1;1;1;1;1;1;6;6;6;6;6;6;1;6;6;6;6;1;6;6;6;6;6;1;1;1;6;2;3;3;287
6;67;2;0;6;NA;NA;NA;NA;6;3;2;0;0;0;0;0;0;1;1;1;1;6;1;1;1;6;6;1;1;6;6;1;6;6;6;6;6;1;6;6;6;6;1;1;6;6;6;6;6;6;6;6;6;6;6;1;6;1;6;6;1;1;6;6;6;1;3;1;230
1;37;2;2;1;1;4;1;6;2;1;1;0;0;0;1;0;0;1;1;1;1;1;1;6;1;1;1;1;1;1;6;1;1;6;6;6;1;6;1;6;6;1;1;1;1;6;1;6;6;1;6;6;2;6;2;1;1;1;2;6;6;1;1;1;6;1;1;1;10
1;73;2;1;6;NA;NA;NA;NA;1;2;2;0;0;0;0;0;0;1;1;6;6;6;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;77;2;1;6;NA;NA;NA;NA;1;3;2;0;0;2;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;27;1;2;2;1;2;1;6;2;5;2;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;6;1;1;1;1;6;6;6;6;6;1;6;1;1;6;6;6;6;6;1;1;6;6;6;2;2;4;78
1;42;1;6;1;1;4;6;6;1;4;5;1;3;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;1;1;1;6;1;1;1;1;1;1;6;1;6;6;6;1;2;6;6;6;6;6;1;6;1;1;1;6;6;6;3;3;6;220
1;32;1;1;1;1;3;1;6;2;1;1;0;0;0;1;0;0;6;1;6;6;1;1;1;1;1;1;6;1;6;6;1;6;6;6;6;6;6;6;6;6;6;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;39;1;5;1;1;4;6;6;2;3;2;0;0;0;2;0;0;1;1;1;1;6;1;1;1;1;1;6;1;6;6;1;1;6;6;6;1;6;1;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;1;1;1;30
1;78;3;7;6;NA;NA;NA;NA;3;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;1;1;1;6;1;1;1;6;1;6;1;1;6;6;6;1;6;6;2;6;6;6;6;6;6;6;6;6;6;1;6;6;6;2;4;3;456
6;44;2;1;9;NA;NA;NA;NA;2;5;2;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;1;6;6;6;6;6;6;6;6;6;1;1;2;2;6;6;6;6;1;1;6;6;6;6;6;6;6;1;6;1;6;6;6;1;3;2;115
6;27;2;2;4;NA;NA;NA;NA;2;4;3;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;6;1;6;1;1;6;6;6;6;1;1;1;1;1;1;6;6;6;6;6;6;6;6;1;6;6;6;1;1;1;6;6;1;2;1;64
6;80;2;1;6;NA;NA;NA;NA;1;3;2;0;0;2;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;29;1;7;1;1;2;6;6;2;3;2;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;1;1;1;6;1;6;6;1;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;69;4;2;6;NA;NA;NA;NA;2;2;4;1;1;0;0;2;1;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;70;2;1;6;NA;NA;NA;NA;2;3;2;0;0;0;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;71;2;7;6;NA;NA;NA;NA;5;3;2;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;1;1;1;6;6;1;1;1;1;6;1;6;6;6;6;6;1;1;6;6;2;6;6;6;6;6;6;6;6;6;6;6;2;6;6;NA;NA;NA;NA;1;2;2;82
1;74;2;6;6;NA;NA;NA;NA;2;3;2;0;0;1;0;0;0;6;1;6;1;6;1;6;1;6;6;6;6;6;6;1;6;6;6;6;1;1;1;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;45;2;2;1;1;2;1;6;2;4;3;1;1;0;2;0;0;6;1;1;1;1;1;1;1;6;6;6;1;6;6;6;1;6;1;6;1;1;6;6;6;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;71;2;1;6;NA;NA;NA;NA;2;3;2;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;55;2;1;1;1;9;1;6;1;3;2;0;0;0;1;1;0;9;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;86;3;8;6;NA;NA;NA;NA;2;1;1;0;0;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;56;2;2;4;NA;NA;NA;NA;1;4;3;0;0;0;0;3;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;72;2;5;6;NA;NA;NA;NA;3;3;2;0;0;0;0;0;0;1;6;1;6;6;1;1;1;1;6;6;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;40;1;6;0;NA;NA;NA;NA;3;2;3;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;6;6;1;6;6;1;1;6;1;6;1;1;6;6;1;1;1;1;1;1;1;6;6;6;2;6;6;6;6;6;2;6;6;6;6;1;6;1;6;1;4;2;391
1;65;2;1;6;NA;NA;NA;NA;2;4;3;0;0;0;1;0;0;1;1;1;6;6;6;1;1;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;1;6;1;1;6;6;6;1;6;6;1;2;1;6;6;6;1;6;1;6;6;1;1;1;6;1;3;1;132
6;56;5;1;4;NA;NA;NA;NA;1;1;1;0;0;0;0;1;0;6;1;1;1;1;1;1;1;1;1;1;6;1;6;1;1;1;1;6;6;6;1;6;6;6;1;1;6;6;6;6;6;6;6;6;6;6;6;1;6;2;6;6;6;1;6;6;6;1;1;2;44
6;36;2;6;1;2;9;6;6;2;3;2;0;0;0;1;1;0;1;6;1;1;6;1;1;1;6;6;1;6;6;6;1;1;6;6;6;1;6;6;6;6;6;1;1;1;6;1;2;6;6;1;6;2;6;2;6;2;6;6;6;6;1;6;6;6;1;2;1;52
6;77;2;2;6;NA;NA;NA;NA;3;4;3;0;0;2;1;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;51;2;3;1;1;2;1;6;4;4;3;0;1;0;1;1;0;1;1;1;6;6;6;1;6;6;6;1;1;6;6;1;1;6;6;6;1;6;6;1;6;6;1;1;6;2;6;6;6;6;6;6;6;6;6;6;6;6;1;6;2;1;1;6;6;2;4;4;452
6;74;3;1;9;NA;NA;NA;NA;1;1;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;58;2;7;1;1;9;6;6;4;4;3;0;0;0;1;2;0;1;1;1;1;1;1;1;1;1;6;6;1;6;6;1;1;6;1;6;6;1;6;6;6;6;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;17;1;1;4;NA;NA;NA;NA;6;4;4;1;1;0;1;2;0;1;1;1;1;1;1;6;6;1;6;6;1;1;6;6;6;6;6;6;6;6;1;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;60;1;2;4;NA;NA;NA;NA;1;5;3;0;0;1;0;2;0;9;1;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;80;1;2;6;NA;NA;NA;NA;6;1;1;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;80;2;1;6;NA;NA;NA;NA;1;3;2;0;0;2;0;0;0;1;1;6;1;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;51;1;2;4;NA;NA;NA;NA;2;1;1;0;0;0;0;1;0;6;1;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;45;2;3;4;NA;NA;NA;NA;6;4;3;0;1;0;1;1;0;6;1;6;1;6;6;1;1;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;46;1;3;1;1;10;6;6;3;4;4;2;2;0;2;0;0;1;1;1;6;1;1;1;6;1;6;6;1;6;6;1;1;6;6;1;1;6;6;6;6;6;1;1;6;6;6;6;6;6;6;1;6;6;1;1;6;6;6;6;6;6;1;1;6;1;1;2;33
6;52;2;2;4;NA;NA;NA;NA;1;4;3;0;0;0;0;3;1;1;1;1;1;1;1;6;1;6;6;6;6;1;6;1;1;6;1;6;1;1;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;68;2;5;9;NA;NA;NA;NA;3;3;2;0;0;0;0;0;0;1;1;1;1;6;1;1;1;1;1;1;1;6;6;1;1;6;1;1;1;6;1;6;6;6;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;1;1;6;6;1;1;3;2;107
6;41;2;7;1;1;6;6;6;5;4;4;0;2;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;1;1;1;6;1;6;1;6;1;1;1;1;1;1;1;1;2;6;6;1;2;1;1;1;1;1;6;6;6;1;6;6;6;4;5;26;682
1;59;2;2;4;NA;NA;NA;NA;5;4;3;0;0;0;1;2;0;1;1;1;6;1;1;1;6;6;6;6;1;6;6;6;6;6;6;1;1;1;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;1;1;1;46
6;75;2;1;6;NA;NA;NA;NA;3;3;2;0;0;2;0;0;0;1;6;6;6;6;1;6;6;1;1;1;1;1;6;1;6;6;6;6;6;6;6;6;1;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;23;2;6;1;1;4;6;6;3;4;4;0;0;0;2;2;0;1;1;1;1;1;1;1;1;6;6;6;1;6;6;6;6;6;6;6;1;6;6;6;6;6;1;1;1;6;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;1;6;1;1;4;5;18;621
6;40;2;5;1;2;4;6;6;3;4;4;0;2;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;1;1;6;6;1;1;1;1;6;1;6;6;6;6;6;6;6;6;6;1;6;6;6;6;1;6;1;6;1;2;2;79
6;34;2;7;2;2;9;6;6;3;4;3;0;1;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;6;6;1;1;1;1;1;1;1;1;1;6;1;6;6;6;6;2;6;6;2;6;6;2;6;1;6;1;1;1;6;3;3;7;262
6;27;1;5;0;NA;NA;NA;NA;2;4;3;0;0;0;1;2;0;1;6;1;1;1;1;1;1;1;6;6;1;1;6;1;1;6;1;6;1;6;1;6;6;6;1;1;1;1;6;6;6;6;1;6;6;6;6;6;6;6;6;1;6;1;6;6;6;2;3;4;188
6;19;1;3;5;NA;NA;NA;NA;1;4;4;0;0;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;6;1;1;1;1;1;1;1;2;6;6;6;6;1;6;6;6;2;2;2;2;6;6;2;1;1;1;6;2;1;5;3
6;39;2;9;0;NA;NA;NA;NA;6;4;3;0;1;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;20;1;3;5;NA;NA;NA;NA;6;4;3;0;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;6;1;1;1;1;1;1;1;6;6;6;6;6;6;6;6;6;1;6;6;6;6;1;1;1;1;1;6;4;2;12;82
